Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return
445,UHS,Healthcare,-83.4,14.1,-6.0,-6.6,-12.2,-10.6,-11.0,-19.5,-22.0,-24.5,-43.0,-83.4,9.9,-98.1,1.6,0.0,-280.2,43.6,411.0,427.0,365.0,431.0,95,508.0,-28,-129.0
446,AMT,Real Estate,-92.1,10.5,0.1,2.1,4.4,0.9,-11.7,-17.5,-28.4,-50.5,-75.4,-92.1,77.9,-111.8,2.4,0.0,-475.1,34.9,433.0,447.0,365.0,464.0,74,508.6,-2,-55.200000000000045
447,FDS,Financials,-138.1,7.0,-1.8,-7.1,-15.3,-21.7,-42.0,-57.7,-74.6,-91.2,-111.7,-138.1,60.9,-152.7,2.5,0.0,-265.5,-11.1,523.0,526.0,365.0,428.0,55,509.0,-7,-67.0
448,JKHY,Financials,-89.5,14.3,2.7,2.4,-0.3,4.5,-5.5,-13.7,-25.1,-43.1,-65.4,-89.5,58.9,-113.7,2.1,0.0,-346.9,37.6,423.0,438.0,365.0,442.0,87,509.0,32,114.20000000000005
449,UDR,Real Estate,-95.9,15.2,-1.2,0.3,1.5,1.0,-11.2,-19.0,-29.3,-46.0,-64.1,-95.9,16.1,-115.4,2.8,0.0,-308.5,31.1,438.0,453.5,365.0,435.0,84,509.3,6,-13.800000000000011
450,AWK,Utilities,-90.6,10.0,-0.3,2.3,2.5,0.1,-9.8,-14.4,-28.6,-50.2,-72.0,-90.6,64.8,-107.5,2.6,0.0,-533.5,36.4,429.0,442.5,365.0,470.0,74,509.3,-5,-69.10000000000002
451,VLTO,Industrials,-25.8,8.3,-2.6,-4.8,-6.4,-9.4,-15.9,-24.2,,,,-25.8,0.0,-81.8,2.9,0.0,-341.1,-2.8,509.0,284.5,365.0,440.0,102,509.7,3,-26.400000000000034
452,DOC,Real Estate,-97.5,14.9,0.9,2.6,5.3,4.1,-0.4,-7.3,-17.1,-41.7,-66.5,-97.5,38.1,-120.6,2.7,0.0,-427.0,29.6,443.0,459.0,365.0,457.0,74,510.2,8,8.600000000000023
453,MDLZ,Consumer Defensive,-102.6,12.2,-1.5,-3.9,0.1,-2.9,-14.6,-25.0,-41.5,-53.8,-73.1,-102.6,19.9,-119.1,2.6,0.0,-384.5,24.5,454.5,469.5,365.0,451.0,72,510.2,-1,-50.69999999999999
454,UPS,Industrials,-99.6,12.5,-1.3,-7.2,-1.5,4.7,-2.5,-22.3,-43.7,-66.2,-77.2,-99.6,73.2,-123.9,2.5,0.0,-333.0,27.4,448.5,463.5,365.0,438.0,82,512.6,-34,-113.4
455,D,Utilities,-90.4,17.7,0.7,5.2,7.9,9.2,7.9,13.2,11.8,-14.8,-45.8,-90.4,18.5,-113.3,1.9,0.0,-426.3,36.6,427.0,441.0,365.0,456.0,85,514.0,9,28.599999999999966
456,PFE,Healthcare,-101.0,20.2,2.6,2.2,8.1,11.1,13.2,10.0,-8.2,-38.0,-61.7,-101.0,23.6,-131.9,2.0,0.0,-378.5,26.1,451.0,466.0,365.0,449.0,78,514.0,30,98.69999999999999
457,DAL,Industrials,-84.3,14.6,-3.0,-8.2,-9.4,-5.6,0.9,-2.8,-3.1,-7.9,-31.6,-84.3,13.2,-100.5,1.7,0.0,-404.2,42.7,413.0,428.0,365.0,454.0,92,514.8,-55,-202.2
458,USB,Financials,-82.4,19.6,-3.3,-4.5,-0.9,3.3,5.3,3.7,3.6,-17.9,-39.1,-82.4,15.5,-105.7,1.9,0.0,-307.5,44.7,406.5,424.0,365.0,434.0,103,515.7,-7,-57.400000000000006
459,A,Healthcare,-81.9,0.0,-0.9,-7.6,-13.1,-14.9,-15.1,-27.9,-41.1,-60.2,-72.0,-81.9,101.2,-81.5,2.5,0.0,-2647.4,45.1,404.0,422.0,365.0,535.0,65,517.2,-3,-1253.0
460,ABNB,Consumer Cyclical,-53.0,13.4,-0.9,1.9,3.4,3.1,-4.5,-17.2,-31.4,-49.8,,-53.0,33.1,-96.5,2.2,0.0,-316.6,-1.3,508.0,355.0,365.0,436.0,99,519.0,10,7.7999999999999545
461,MRNA,Healthcare,-61.7,4.7,0.2,15.4,61.4,81.2,81.0,20.1,-22.9,-71.5,-65.0,-61.7,1434.6,-168.2,2.9,0.0,-1180.1,19.8,466.0,377.0,365.0,507.0,78,522.4,8,-91.39999999999986
462,ESS,Real Estate,-93.8,11.2,-0.5,2.0,1.5,-0.1,-10.6,-17.3,-22.1,-38.1,-58.9,-93.8,21.2,-107.9,2.7,0.0,-456.8,33.2,436.0,450.0,365.0,463.0,87,522.4,15,17.399999999999977
463,DLTR,Consumer Defensive,-109.3,22.7,1.3,-2.4,-0.7,6.4,11.9,7.6,-19.3,-44.9,-68.1,-109.3,36.8,-151.5,1.6,0.0,-333.2,17.7,471.0,482.5,365.0,439.0,86,525.3,8,-6.199999999999989
464,IQV,Healthcare,-104.4,6.9,-2.2,-13.3,-18.8,-18.5,-15.4,-31.7,-47.7,-68.8,-87.2,-104.4,66.3,-116.7,2.3,0.0,-593.9,22.6,459.5,475.0,365.0,477.0,75,525.7,8,-113.0
465,ZTS,Healthcare,-104.8,4.0,-0.2,-4.1,-4.0,-11.0,-23.7,-38.6,-55.8,-75.2,-95.8,-104.8,116.3,-113.8,2.6,0.0,-583.3,22.3,461.5,477.5,365.0,475.0,75,525.8,-2,-167.69999999999993
466,CCL,Consumer Cyclical,-108.8,14.9,-1.8,-12.2,-8.3,-9.9,-5.5,6.8,16.1,12.2,-29.6,-108.8,18.9,-130.4,1.4,0.0,-567.0,18.3,469.0,481.0,365.0,473.0,74,526.2,-30,-203.8
467,XYL,Industrials,-62.0,0.0,-3.1,-6.4,-8.4,-12.7,-15.8,-22.2,-28.8,-37.5,-49.2,-62.0,41.6,-61.6,1.8,0.0,-1982.2,65.0,355.0,378.0,365.0,529.0,95,526.2,-46,-1685.6
468,MAA,Real Estate,-93.5,7.5,-1.8,-1.2,-2.4,-3.7,-15.7,-22.3,-33.7,-55.3,-71.0,-93.5,56.2,-105.1,2.9,0.0,-603.2,33.6,435.0,449.0,365.0,479.0,85,526.4,-3,-52.90000000000009
469,MET,Financials,-63.7,0.1,-3.8,-4.2,-6.0,-9.3,-16.3,-22.7,-28.1,-37.9,-40.4,-63.7,42.0,-63.4,2.0,0.0,-1758.2,63.3,361.0,383.0,365.0,525.0,95,526.8,-27,-1286.7
470,PCG,Utilities,-119.5,17.2,1.3,8.7,11.9,13.2,7.4,-8.2,-22.8,-20.7,-39.3,-119.5,11.7,-148.2,2.3,0.0,-443.8,7.5,493.5,504.0,365.0,459.0,71,527.1,5,-24.100000000000023
471,VTRS,Healthcare,-111.2,26.1,-0.7,3.5,13.7,23.5,39.0,27.5,23.8,8.3,-33.0,-111.2,6.1,-151.9,2.1,0.0,-323.3,15.8,473.0,485.0,365.0,437.0,90,529.4,12,-15.699999999999989
472,SJM,Consumer Defensive,-103.0,17.5,-1.3,2.2,7.4,6.7,0.6,-4.9,-23.1,-40.4,-59.9,-103.0,15.9,-127.7,2.4,0.0,-390.4,24.0,456.0,471.0,365.0,453.0,91,530.6,-5,-75.39999999999998
473,ZBRA,Technology,-106.1,0.0,-1.5,-5.6,-9.6,-18.0,-30.0,-46.1,-57.8,-83.2,-104.7,-106.1,273.4,-105.7,3.1,0.0,-772.0,20.9,465.0,479.0,365.0,487.0,75,531.6,-14,-300.6
474,TSN,Consumer Defensive,-103.5,19.1,-1.5,-4.7,0.6,5.7,1.3,-2.2,-9.0,-34.9,-60.6,-103.5,24.5,-133.3,2.2,0.0,-371.4,23.6,457.0,472.0,365.0,445.0,96,532.8,5,-41.89999999999998
475,OTIS,Industrials,-42.1,8.1,-4.2,-0.5,-0.1,-1.7,-11.0,-19.4,-29.5,-37.2,,-42.1,3.8,-113.7,3.0,0.0,-734.8,22.3,461.5,324.5,365.0,486.0,110,534.6,-17,-265.4
476,PRU,Financials,-72.8,0.0,-3.2,-6.8,-10.0,-10.2,-16.4,-27.8,-33.1,-42.1,-45.3,-72.8,35.8,-72.4,2.0,0.0,-1704.4,54.2,388.0,407.0,365.0,524.0,95,536.6,6,-620.5
477,CCI,Real Estate,-117.7,8.1,-0.3,2.1,1.5,-2.4,-12.8,-17.8,-30.9,-59.7,-86.7,-117.7,51.9,-132.2,2.8,0.0,-966.3,9.3,488.0,499.0,365.0,500.0,67,537.4,15,-78.59999999999991
478,CPT,Real Estate,-99.6,9.8,-3.0,-2.9,-3.1,-2.9,-12.7,-19.1,-28.8,-51.9,-70.4,-99.6,43.3,-114.7,2.4,0.0,-566.9,27.4,448.5,463.5,365.0,472.0,95,539.2,-12,-150.29999999999995
479,SBAC,Real Estate,-121.1,6.4,0.2,2.5,2.2,0.0,-13.9,-22.3,-39.9,-68.1,-95.9,-121.1,94.6,-135.2,2.5,0.0,-1171.6,6.0,497.0,507.0,365.0,505.0,64,539.8,16,125.0
480,CRL,Healthcare,-114.1,4.2,-2.4,-11.6,-10.8,-8.1,-4.7,-24.1,-42.6,-71.9,-92.3,-114.1,203.0,-127.6,2.3,0.0,-1564.4,12.9,479.0,491.0,365.0,522.0,65,540.8,9,-432.3000000000002
481,BEN,Financials,-104.8,15.6,-4.9,-3.4,3.3,4.8,7.4,4.2,-12.8,-32.2,-51.9,-104.8,9.6,-125.3,1.8,0.0,-514.3,22.2,463.0,477.5,365.0,469.0,93,541.7,-5,-122.79999999999995
482,POOL,Consumer Cyclical,-114.6,1.0,-1.0,-11.2,-11.1,-19.6,-32.7,-49.0,-66.4,-88.1,-105.5,-114.6,205.6,-117.4,2.2,0.0,-945.2,12.4,481.5,492.0,365.0,498.0,75,541.9,-9,-527.4000000000001
483,FTV,Industrials,-95.8,15.2,-2.2,1.7,2.8,6.4,-0.7,-13.5,-27.5,-41.0,-63.9,-95.8,14.0,-127.8,2.1,0.0,-407.7,21.7,464.0,452.0,365.0,455.0,104,542.2,2,-73.19999999999999
484,PAYC,Industrials,-120.8,3.6,-0.4,3.4,-6.9,-19.8,-37.5,-44.2,-64.8,-93.6,-122.4,-120.8,389.7,-139.6,1.9,0.0,-932.9,6.2,496.0,506.0,365.0,497.0,70,542.2,13,44.5
485,LUV,Industrials,-111.5,23.1,-0.8,-9.7,2.4,16.1,20.2,23.3,13.1,-19.6,-53.8,-111.5,28.4,-152.9,2.1,0.0,-376.3,15.5,475.0,487.0,365.0,447.5,100,544.4,-17,-88.30000000000001
486,HSIC,Healthcare,-114.7,18.6,-2.8,-1.4,0.8,6.2,0.5,-9.3,-26.5,-46.4,-69.1,-114.7,10.2,-142.7,1.8,0.0,-385.6,12.4,481.5,493.0,365.0,452.0,96,544.7,-2,-71.90000000000003
487,INCY,Healthcare,-104.4,14.0,-0.1,-2.9,-3.4,0.9,13.0,18.2,8.7,-14.5,-49.1,-104.4,58.2,-130.2,2.0,0.0,-660.8,22.6,459.5,475.0,365.0,481.0,93,545.3,13,-22.699999999999932
488,IP,Basic Materials,-95.9,11.6,-4.4,-4.9,-2.5,-6.1,-17.1,-22.4,-23.9,-38.9,-54.6,-95.9,26.9,-111.5,1.8,0.0,-380.5,31.2,437.0,453.5,365.0,450.0,115,546.1,-27,-159.4
489,BA,Industrials,-116.0,10.0,-0.3,-3.8,2.6,0.8,-0.7,-0.6,-20.4,-35.8,-69.2,-116.0,110.6,-140.6,1.5,0.0,-918.7,11.0,485.0,496.0,365.0,495.0,79,546.2,5,-90.70000000000005
490,MGM,Consumer Cyclical,-109.3,13.2,-3.7,1.4,-0.4,-1.4,-5.5,-20.1,-39.8,-57.8,-68.8,-109.3,24.1,-129.1,1.9,0.0,-442.9,17.8,470.0,482.5,365.0,458.0,100,546.7,0,-70.79999999999995
491,MKC,Consumer Defensive,-111.7,6.5,-1.1,-2.4,-3.7,-5.1,-17.1,-27.6,-42.4,-61.6,-87.1,-111.7,54.6,-122.7,3.0,0.0,-903.7,15.4,476.0,488.0,365.0,493.0,85,548.0,8,-114.40000000000009
492,BBY,Consumer Cyclical,-104.4,5.2,0.0,3.8,-2.4,-8.7,-14.2,-28.3,-40.4,-60.3,-83.9,-104.4,97.8,-114.9,2.1,0.0,-924.6,22.7,458.0,475.0,365.0,496.0,90,548.0,9,-97.30000000000007
493,GEHC,Healthcare,-40.1,3.7,-3.7,-9.1,-9.1,-7.2,-12.2,-24.8,-38.0,,,-40.1,20.1,-91.8,2.5,0.0,-1263.7,-4.6,513.5,321.0,365.0,512.0,105,549.7,-15,-789.7
494,MDT,Healthcare,-102.6,5.9,-2.3,-8.6,-8.9,-7.1,-7.8,-7.2,-16.0,-36.8,-64.1,-102.6,12.1,-109.2,1.8,0.0,-1369.2,24.5,454.5,469.5,365.0,518.0,85,550.0,-7,-619.7
495,WAT,Healthcare,-98.4,2.3,-3.6,-10.9,-16.7,-13.6,-20.5,-29.7,-39.0,-57.1,-71.8,-98.4,46.1,-101.4,1.7,0.0,-1941.6,28.6,446.0,461.0,365.0,527.0,85,550.2,-14,-1254.5
496,TECH,Healthcare,-113.9,1.0,-1.7,-12.1,-12.4,-12.2,-14.2,-33.2,-51.1,-78.5,-98.6,-113.9,167.5,-122.9,2.0,0.0,-5900.9,13.1,478.0,490.0,365.0,547.0,65,550.4,-8,-4346.4
497,CSGP,Real Estate,-127.0,3.6,-1.5,-8.7,-19.9,-30.2,-42.9,-54.6,-70.9,-88.3,-113.2,-127.0,138.6,-136.4,2.4,0.0,-543.0,-0.0,506.0,515.0,365.0,471.0,85,550.6,5,-7.899999999999977
498,HPQ,Technology,-123.4,4.6,-0.8,-0.5,-9.4,-19.5,-29.9,-47.1,-61.9,-79.7,-93.0,-123.4,74.5,-132.6,2.3,0.0,-602.9,3.6,500.0,510.0,365.0,478.0,85,551.2,0,-31.399999999999977
499,ELV,Healthcare,-112.4,0.5,0.3,-13.2,-14.5,-13.9,-25.3,-43.9,-61.9,-79.5,-95.0,-112.4,105.9,-113.2,2.6,0.0,-1835.6,14.7,477.0,489.0,365.0,526.0,75,551.6,4,-127.29999999999995
500,COO,Healthcare,-121.2,8.5,-3.8,-8.1,-7.1,-1.3,-9.4,-28.8,-45.5,-65.0,-89.8,-121.2,37.1,-135.4,2.0,0.0,-720.8,5.9,498.0,508.0,365.0,485.0,85,553.2,-38,-360.69999999999993
501,RVTY,Healthcare,-125.8,3.7,-2.6,-10.8,-9.7,-7.0,-14.0,-29.0,-45.9,-73.5,-96.6,-125.8,69.5,-135.4,2.2,0.0,-2059.8,1.2,505.0,514.0,365.0,530.0,65,553.8,-8,-980.3000000000002
502,ALGN,Healthcare,-142.0,6.9,-0.3,-1.7,5.3,12.8,-0.5,-27.4,-52.5,-83.0,-111.9,-142.0,236.6,-169.2,2.3,0.0,-1206.3,-14.9,526.0,529.0,365.0,508.0,69,556.2,-6,-223.79999999999995
503,WDAY,Technology,-135.1,5.3,-0.7,-4.4,-18.7,-28.4,-41.6,-54.3,-69.3,-84.1,-109.2,-135.1,88.9,-147.2,2.2,0.0,-589.4,-8.1,519.0,522.0,365.0,476.0,85,556.6,11,133.10000000000002
504,TROW,Financials,-107.7,0.0,-1.1,-9.0,-10.3,-12.2,-14.9,-23.9,-35.5,-59.3,-81.5,-107.7,82.7,-107.2,2.0,0.0,-6847.5,19.4,468.0,480.0,365.0,548.0,75,556.8,2,-76.30000000000018
505,WY,Real Estate,-118.4,11.6,-0.5,-2.1,2.0,0.7,-8.4,-22.1,-37.9,-57.5,-74.0,-118.4,12.6,-135.1,2.6,0.0,-579.8,8.7,489.0,500.0,365.0,474.0,99,559.4,8,-15.699999999999932
506,AVB,Real Estate,-110.0,7.1,-1.4,0.0,-1.0,-3.4,-14.9,-24.6,-33.7,-50.3,-71.1,-110.0,8.8,-118.7,2.6,0.0,-841.4,17.0,472.0,484.0,365.0,492.0,100,561.0,4,-88.10000000000002
507,CLX,Consumer Defensive,-133.6,11.3,1.6,-1.3,6.1,2.6,-11.3,-27.1,-43.4,-62.5,-92.4,-133.6,47.4,-156.1,2.3,0.0,-667.4,-6.6,517.0,521.0,365.0,482.0,89,562.4,0,-95.29999999999995
508,TAP,Consumer Defensive,-122.4,10.8,-1.0,-3.7,-1.9,-1.0,-12.1,-22.1,-38.1,-47.1,-65.4,-122.4,11.2,-138.2,2.4,0.0,-668.2,4.6,499.0,509.0,365.0,483.0,95,562.8,0,-38.0
509,INVH,Real Estate,-103.7,4.9,-0.8,-1.2,-3.8,-8.0,-21.1,-33.2,-47.7,-66.6,-86.2,-103.7,20.8,-121.1,3.2,0.0,-1135.3,3.4,501.0,473.0,365.0,502.0,95,563.6,0,-248.5999999999999
510,CMCSA,Communication Services,-125.7,15.8,-0.1,4.1,11.8,9.9,-2.9,-19.1,-37.4,-58.4,-85.6,-125.7,16.7,-151.8,2.5,0.0,-450.0,1.4,504.0,513.0,365.0,460.0,104,564.4,7,25.5
511,PPG,Basic Materials,-125.1,10.9,-2.8,-9.6,-2.2,-1.2,-9.1,-23.6,-42.5,-62.6,-85.0,-125.1,10.8,-141.3,2.4,0.0,-668.6,1.9,503.0,512.0,365.0,484.0,95,564.6,-20,-268.70000000000005
512,EL,Consumer Defensive,-144.8,7.6,0.0,-13.9,-8.9,-3.7,7.0,-6.0,-36.0,-76.0,-108.2,-144.8,96.0,-164.1,1.5,0.0,-1508.4,-17.8,529.0,532.0,365.0,521.0,72,565.6,0,-220.4000000000001
513,NKE,Consumer Cyclical,-145.5,2.5,-0.6,-7.1,-9.6,-15.2,-22.3,-38.5,-61.0,-86.9,-112.7,-145.5,81.7,-150.9,2.0,0.0,-3415.4,-18.5,533.5,536.0,365.0,538.0,65,567.1,2,-517.5999999999999
514,MTCH,Communication Services,-131.6,1.8,0.0,0.0,-2.8,-6.6,-9.9,-19.6,-38.5,-77.8,-114.7,-131.6,469.7,-142.4,2.0,0.0,-5511.8,-4.6,513.5,519.0,365.0,544.0,70,567.1,5,1580.8000000000002
515,GPC,Consumer Cyclical,-99.4,0.0,-3.1,-13.4,-12.8,-15.4,-18.1,-25.4,-42.1,-55.6,-66.7,-99.4,56.8,-99.0,1.8,0.0,-5602.5,27.6,447.0,462.0,365.0,545.0,95,567.8,-10,-3773.7
516,LVS,Consumer Cyclical,-111.4,10.6,-0.1,1.4,-8.5,-7.6,1.7,-2.0,-19.8,-29.1,-60.8,-111.4,29.7,-127.5,2.1,0.0,-820.2,15.6,474.0,486.0,365.0,490.0,107,568.0,0,-53.30000000000007
517,HRL,Consumer Defensive,-140.9,8.2,-0.9,-5.3,-2.2,-2.2,-17.0,-31.9,-50.6,-74.3,-101.5,-140.9,42.7,-156.8,2.2,0.0,-1011.8,-13.8,525.0,528.0,365.0,501.0,85,569.0,-6,-210.29999999999995
518,MOS,Basic Materials,-119.1,6.0,1.1,-1.8,4.0,-4.5,-15.0,-21.1,-42.5,-67.7,-72.7,-119.1,156.0,-138.1,2.2,0.0,-1313.0,7.9,491.0,502.0,365.0,514.0,92,569.2,7,651.5999999999999
519,EPAM,Technology,-137.0,2.5,0.0,-13.8,-20.6,-18.3,-25.0,-42.4,-64.0,-94.1,-119.6,-137.0,383.6,-150.1,2.4,0.0,-2442.0,-10.0,521.0,524.0,365.0,533.0,75,570.2,-1,299.3000000000002
520,STZ,Consumer Defensive,-142.5,11.4,1.6,-2.8,3.6,3.7,-11.2,-34.6,-54.9,-75.2,-98.5,-142.5,18.1,-162.7,2.6,0.0,-624.4,-15.5,527.0,530.0,365.0,480.0,99,575.4,10,70.30000000000007
521,LW,Consumer Defensive,-130.0,7.4,-0.3,-3.7,-5.3,-14.0,-19.8,-38.5,-62.9,-78.9,-104.8,-130.0,59.8,-155.8,2.1,0.0,-957.9,-18.5,533.5,517.0,365.0,499.0,95,577.7,6,-26.299999999999955
522,CNC,Healthcare,-158.5,6.3,-4.9,-15.7,-11.5,-3.2,-20.3,-45.9,-66.7,-90.9,-117.4,-158.5,62.8,-173.0,2.0,0.0,-1239.7,-31.5,541.0,543.0,365.0,510.0,85,578.8,-18,-638.8000000000001
523,APTV,Consumer Cyclical,-137.6,4.6,0.7,-1.7,-3.6,-8.4,-5.9,-12.7,-37.5,-69.0,-95.2,-137.6,58.7,-146.5,1.5,0.0,-2345.6,-10.5,522.0,525.0,365.0,531.0,85,579.8,9,593.3000000000002
524,DIS,Communication Services,-130.7,2.4,0.2,-5.6,-6.4,-9.4,-14.8,-20.6,-29.6,-56.3,-87.5,-130.7,38.2,-134.5,1.8,0.0,-4122.9,-3.7,511.0,518.0,365.0,541.0,85,580.2,-1,-863.4999999999995
525,GPN,Financials,-154.6,5.0,-1.2,1.4,-0.8,-6.0,-15.4,-34.5,-53.8,-79.5,-113.7,-154.6,72.1,-166.0,2.4,0.0,-1975.2,-27.6,539.0,541.0,365.0,528.0,80,580.2,-4,-394.9000000000001
526,EH,Theme (User Picks),-72.5,0.8,0.7,-2.3,-6.6,-18.3,-32.6,-39.5,-51.6,-58.2,,-72.5,974.5,-107.7,2.2,0.0,-3294.1,-5.9,516.0,404.0,365.0,537.0,110,581.8,10,-10.699999999999818
527,HUM,Healthcare,-164.1,2.5,-0.5,-8.2,-18.8,-27.1,-35.5,-51.0,-74.7,-98.4,-124.4,-164.1,63.6,-169.4,2.1,0.0,-3670.1,-37.0,545.0,547.0,365.0,539.0,75,582.0,-1,-441.5999999999999
528,KMB,Consumer Defensive,-118.5,7.8,-1.2,-1.8,-1.2,-7.6,-20.0,-27.9,-39.5,-53.4,-78.6,-118.5,20.6,-129.7,2.7,0.0,-838.2,8.5,490.0,501.0,365.0,491.0,115,582.6,3,-38.60000000000002
529,PYPL,Financials,-166.3,2.7,-0.5,-6.5,-15.7,-24.5,-36.4,-48.6,-63.2,-93.6,-127.5,-166.3,284.2,-178.5,2.6,0.0,-3810.0,-39.3,548.0,550.0,365.0,540.0,75,583.6,6,-12.099999999999909
530,BIIB,Healthcare,-148.8,13.8,0.9,3.2,5.1,14.3,20.8,-2.2,-31.6,-59.2,-92.6,-148.8,14.3,-174.2,2.3,0.0,-783.1,-21.8,536.0,538.0,365.0,488.0,101,584.0,7,109.60000000000002
531,CAG,Consumer Defensive,-150.1,9.4,-0.4,-2.5,1.6,0.4,-14.5,-35.0,-55.0,-76.4,-101.6,-150.1,8.8,-166.0,3.1,0.0,-912.6,-23.0,537.0,539.0,365.0,494.0,99,584.8,-7,-149.70000000000005
532,ARE,Real Estate,-172.5,6.9,0.3,-4.3,-1.1,-13.3,-29.3,-51.4,-70.8,-97.9,-128.1,-172.5,27.8,-186.8,2.5,0.0,-1396.8,-45.4,549.0,551.0,365.0,519.0,85,585.6,1,-33.899999999999864
533,KHC,Consumer Defensive,-138.2,6.5,-0.4,-0.4,-2.3,-4.7,-12.1,-24.1,-40.3,-58.1,-75.7,-138.2,10.3,-148.0,3.0,0.0,-1450.5,-11.2,524.0,527.0,365.0,520.0,95,586.2,1,215.20000000000005
534,GIS,Consumer Defensive,-127.8,5.0,-0.9,-5.8,-5.7,-7.5,-18.8,-35.5,-53.9,-69.6,-89.5,-127.8,35.2,-135.9,3.0,0.0,-1259.0,-0.8,507.0,516.0,365.0,511.0,105,587.0,-5,-448.9
535,BDX,Healthcare,-144.9,6.3,-0.9,-0.6,-7.5,-10.3,-18.3,-35.5,-55.1,-74.8,-102.9,-144.9,19.7,-155.6,2.4,0.0,-1332.0,-17.9,530.5,533.0,365.0,516.0,95,587.1,-13,-409.79999999999995
536,WYNN,Consumer Cyclical,-115.8,7.0,-0.8,-3.0,-10.6,-14.8,-8.9,-9.5,-24.1,-33.0,-62.2,-115.8,68.0,-129.2,1.6,0.0,-1289.6,11.3,484.0,495.0,365.0,513.0,115,589.0,4,233.70000000000005
537,IFF,Basic Materials,-145.4,11.8,-0.7,-1.8,3.1,7.9,-3.4,-20.7,-33.6,-63.2,-94.5,-145.4,12.2,-165.9,2.7,0.0,-811.9,-18.4,532.0,535.0,365.0,489.0,109,591.0,-9,-129.19999999999993
538,BF-B,Consumer Defensive,-164.3,3.8,0.1,-7.0,-6.6,-7.5,-18.4,-39.8,-64.8,-92.1,-122.3,-164.3,47.8,-172.2,3.1,0.0,-2776.7,-37.3,546.0,548.0,365.0,536.0,85,591.2,-18,-1121.8999999999999
539,CTSH,Technology,-124.6,6.1,-2.1,-11.0,-16.0,-14.5,-23.4,-30.8,-41.2,-57.1,-79.8,-124.6,16.0,-133.3,2.0,0.0,-1152.9,2.4,502.0,511.0,365.0,504.0,115,592.2,2,-134.80000000000007
540,CHTR,Communication Services,-165.1,7.9,-0.6,1.7,5.2,-4.3,-27.5,-42.0,-62.8,-90.9,-122.3,-165.1,60.3,-183.8,2.5,0.0,-1225.0,-38.1,547.0,549.0,365.0,509.0,97,592.8,-1,-118.09999999999991
541,ZBH,Healthcare,-144.1,8.2,0.0,1.0,0.4,-4.8,-12.9,-27.7,-47.1,-68.9,-97.7,-144.1,13.8,-157.7,3.2,0.0,-1138.9,-17.1,528.0,531.0,365.0,503.0,107,593.0,1,-79.5
542,NCLH,Consumer Cyclical,-145.6,8.0,-0.5,-10.9,-5.0,-10.0,-11.4,-18.0,-24.7,-41.6,-77.9,-145.6,12.0,-158.8,2.0,0.0,-1316.5,-18.6,535.0,537.0,365.0,515.0,105,598.4,1,-38.0
543,SWKS,Technology,-158.9,3.6,-0.2,-2.9,-8.7,-17.6,-24.8,-44.6,-64.4,-89.0,-115.7,-158.9,67.4,-166.8,2.1,0.0,-2582.1,-31.9,542.0,544.0,365.0,534.0,95,598.8,1,316.0
544,FIS,Financials,-162.7,4.3,0.6,-3.0,-13.0,-18.3,-32.6,-45.1,-53.1,-80.6,-115.6,-162.7,38.7,-171.4,2.5,0.0,-2366.2,-35.7,544.0,546.0,365.0,532.0,95,598.8,1,398.2000000000003
545,SWK,Industrials,-145.0,8.6,-1.5,-8.3,-2.7,-0.4,-3.0,-20.1,-35.5,-62.4,-95.4,-145.0,21.3,-160.1,2.4,0.0,-1173.3,-17.9,530.5,534.0,365.0,506.0,115,603.3,-7,-243.79999999999995
546,BAX,Healthcare,-185.3,2.6,-0.5,-11.8,-9.9,-15.1,-33.5,-52.1,-71.7,-101.0,-135.2,-185.3,45.4,-191.1,3.0,0.0,-4994.8,-58.3,552.0,554.0,365.0,543.0,95,606.4,0,-1560.0
547,CPB,Consumer Defensive,-158.4,2.2,0.2,-8.4,-11.1,-15.6,-27.4,-45.3,-63.4,-82.7,-109.7,-158.4,16.9,-162.0,3.0,0.0,-4278.5,-31.4,540.0,542.0,365.0,542.0,105,611.2,0,-1880.1
548,SPCE,Theme (User Picks),-183.2,1.3,0.2,-5.4,-16.5,-23.4,-29.5,-61.2,-92.8,-125.2,-159.8,-183.2,360.7,-201.7,2.8,0.0,-12827.2,-85.4,554.0,553.0,365.0,550.0,105,619.4,0,2324.199999999999
549,BXP,Real Estate,-151.5,1.1,0.8,-10.5,-16.3,-21.1,-26.5,-33.1,-40.1,-65.8,-97.7,-151.5,7.4,-152.7,2.0,0.0,-9846.7,-24.4,538.0,540.0,365.0,549.0,115,623.2,0,1069.5
550,PSKY,Communication Services,-179.3,2.6,-1.6,-14.0,-21.0,-28.2,-29.0,-29.4,-50.6,-84.9,-119.7,-179.3,104.5,-187.8,2.2,0.0,-5674.8,-52.3,550.0,552.0,365.0,546.0,115,626.8,0,-2251.9
