Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Divergence_Rank,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source
387,HSY,Confectioners,-81.4,5.5,1.0,-9.1,-13.8,-8.9,-9.9,-14.2,-31.2,-50.3,-63.9,-81.4,80.2,-90.4,1.8,0.0,-5000.0,65.3,362.0,382.0,114.47,438.72,53,-3089.3073409104272,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,362.0,382.0,114.47,345.0,4.0,0.0,0.0,0.0,438.72,,,,,,
388,ED,Electric Utilities,-92.3,2.7,1.5,-11.7,-10.3,-5.3,-9.6,-14.5,-23.6,-33.7,-52.1,-92.3,25.7,-95.0,2.3,0.0,-5000.0,54.4,385.0,406.0,111.13,439.58,29,-4826.7387108957055,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,385.0,406.0,111.13,316.0,4.0,0.0,-2.0,0.0,439.58,,,,,,
389,HAS,Leisure,-100.1,15.8,-6.6,-10.5,-11.3,-5.0,-0.0,7.6,6.4,-17.7,-47.8,-100.1,23.8,-122.8,1.7,0.0,-0.00026450736912844356,46.6,409.0,429.0,111.92,439.62,-69,0.0017815655708389563,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,409.0,429.0,111.92,263.0,4.0,0.0,25.0,0.0,439.62,,,,,,
390,FE,Utilities,-77.3,4.9,4.5,-15.1,-14.5,-10.9,-9.9,-10.1,-15.5,-26.9,-45.3,-77.3,30.9,-82.3,2.0,0.0,-5000.0,69.4,342.0,366.0,106.45,440.1,59,0.0,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,342.0,366.0,106.45,369.0,20.0,0.0,-2.0,0.0,440.1,,,,,,
391,CHD,Household & Personal Products,-92.6,7.6,1.0,-6.9,-9.4,-3.4,-9.5,-24.1,-37.6,-51.0,-71.1,-92.6,46.1,-103.4,2.5,0.0,-5000.0,54.1,388.0,408.0,114.34,440.24,7,-4990.497383558735,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,388.0,408.0,114.34,278.0,4.0,0.0,0.0,0.0,440.24,,,,,,
392,ZBRA,Technology,-109.3,3.3,-2.8,3.6,0.7,-5.5,-21.4,-41.8,-53.6,-83.0,-107.2,-109.3,273.4,-121.9,2.4,0.0,-408.93856634460644,37.4,435.0,452.0,107.05,442.15,38,-110.10709446277366,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,435.0,452.0,107.05,249.0,10.0,0.0,0.0,0.0,442.15,,,,,,
393,CL,Household & Personal Products,-93.6,10.4,2.3,-3.4,-7.7,-1.7,-7.2,-18.8,-25.2,-35.1,-53.9,-93.6,8.1,-104.9,2.2,0.0,-5000.0,53.1,391.0,410.0,122.65,443.7,19,-4992.779494324911,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,391.0,410.0,122.65,238.0,4.0,0.0,0.0,0.0,443.7,,,,,,
394,MOH,Healthcare,-110.6,8.3,0.4,-11.2,-9.8,-13.6,-34.1,-54.8,-72.7,-91.0,-105.8,-110.6,210.5,-139.2,2.3,0.0,5000.0,1.9,499.0,455.0,97.75,444.25,-149,0.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,499.0,455.0,97.75,433.0,22.0,0.0,25.0,0.0,444.25,6981766450.6,6.982,522.0,other,equity,data_raw
395,MMM,Industrials,-95.6,12.0,3.2,-2.8,-7.2,-10.7,-13.1,-8.5,6.0,-9.8,-37.2,-95.6,17.6,-110.5,1.3,0.0,-5000.0,51.1,398.0,418.0,93.69,444.44,58,-4917.4939644132,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,398.0,418.0,93.69,307.0,22.0,0.0,-2.0,0.0,444.44,,,,,,
396,MLM,Building Materials,-40.9,0.0,-5.3,-19.5,-23.1,-22.5,-24.6,-29.6,-37.3,-37.6,-34.9,-40.9,79.9,-40.6,1.3,0.0,0.1279355691798333,105.8,267.0,286.0,101.59,444.54,-145,0.12745062325133277,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,267.0,286.0,101.59,492.0,58.0,0.0,25.0,0.0,444.54,,,,,,
397,CARR,Industrials,-26.2,5.5,-4.9,-7.6,-7.4,-2.7,-14.6,-26.6,-32.7,-36.6,,-26.2,46.3,-102.3,2.2,0.0,-4.7285334727862516e-06,52.2,394.0,254.0,132.43,445.18,-62,0.0057716238864225135,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,394.0,254.0,132.43,291.0,14.0,11.0,25.0,0.0,445.18,,,,,,
398,TXT,Industrials,-84.6,3.2,1.2,-9.8,-10.3,-6.1,-5.7,-14.8,-27.3,-40.4,-40.6,-84.6,27.7,-89.6,1.9,0.0,-2910.2555792710737,62.1,371.0,391.0,106.73,446.48,9,-2461.8062835711935,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,371.0,391.0,106.73,288.0,4.0,0.0,25.0,0.0,446.48,,,,,,
399,EMR,Industrial Automation,-34.1,7.7,2.9,-8.2,-12.3,-10.1,-10.4,-8.8,-9.3,-13.7,-15.3,-34.1,21.8,-38.3,1.7,0.0,-5000.0,112.6,256.0,274.0,110.25,446.8,-119,-4999.999999999833,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,256.0,274.0,110.25,341.0,40.0,0.0,25.0,0.0,446.8,,,,,,
400,AES,Utilities,-107.4,10.5,0.4,-5.0,-10.1,-6.0,3.9,-6.1,-25.9,-58.8,-81.4,-107.4,86.7,-129.6,1.6,0.0,-4504.278478339154,39.3,430.0,447.0,111.39,446.89,13,-4498.593590860621,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,430.0,447.0,111.39,228.0,4.0,0.0,0.0,0.0,446.89,,,,,,
401,EXPE,Travel Services,-70.9,22.2,-0.8,-17.0,-16.4,-18.9,-10.7,0.8,6.2,-5.7,-19.2,-70.9,18.5,-95.4,1.6,0.0,-19.53760115938727,75.8,330.0,354.0,86.36,448.96,-100,-19.537601146417206,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,330.0,354.0,86.36,418.0,40.0,0.0,25.0,0.0,448.96,,,,,,
402,TFC,Financials,-85.7,9.6,1.6,-9.9,-10.3,-6.4,-2.1,1.3,9.7,-16.8,-40.0,-85.7,23.0,-96.8,1.5,0.0,-2072.4247848655527,61.0,376.0,396.0,112.27,450.07,-5,-2061.75660238658,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,376.0,396.0,112.27,272.0,4.0,0.0,25.0,0.0,450.07,,,,,,
403,KDP,Beverages - Non-Alcoholic,-108.7,0.7,-1.4,-2.7,-5.3,-4.3,-13.6,-25.9,-38.5,-61.0,-82.6,-108.7,41.0,-109.3,2.1,0.0,-180.1062385394289,38.0,433.0,450.0,114.68,451.38,41,-77.565220411482,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,433.0,450.0,114.68,259.0,14.0,0.0,0.0,0.0,451.38,,,,,,
404,DASH,Internet Retail,-20.4,7.2,-0.7,-10.0,-16.8,-26.3,-38.5,-31.3,-17.3,-12.4,,-20.4,94.7,-64.4,1.4,0.0,24.194489010646194,44.2,418.0,240.0,79.0,451.75,-125,24.1944889993148,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,418.0,240.0,79.0,499.0,58.0,11.0,25.0,0.0,451.75,,,,,,
405,LOW,Retail,-61.3,0.0,0.0,-15.5,-20.7,-19.9,-23.5,-33.0,-44.1,-57.5,-60.8,-61.3,92.6,-60.9,1.9,0.0,17.7820833333335,85.4,303.0,326.0,105.4,452.85,-165,-14.836668743333927,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,303.0,326.0,105.4,470.0,58.0,0.0,25.0,0.0,452.85,,,,,,
406,XYZ,Financials,-83.8,3.1,-0.5,-2.8,0.1,-3.5,-11.7,-22.9,-35.2,-70.9,-104.1,-83.8,807.1,-111.5,1.8,0.0,-834.5573739161464,62.9,367.0,387.0,123.96,453.01,4,-171.40794195395142,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,367.0,387.0,123.96,226.0,10.0,0.0,25.0,0.0,453.01,,,,,,
407,CI,Healthcare,-100.5,3.6,-1.9,-5.6,-6.3,-4.1,-14.9,-29.6,-42.6,-54.4,-65.6,-100.5,48.1,-105.6,2.2,0.0,-0.5109326285001102,46.2,413.0,433.0,107.22,453.67,30,769.4220542509961,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,413.0,433.0,107.22,284.0,14.0,0.0,25.0,0.0,453.67,,,,,,
408,MDLZ,Confectioners,-111.9,5.5,0.8,-4.2,-4.7,-1.7,-12.4,-24.2,-41.5,-57.4,-77.8,-111.9,19.9,-119.1,2.3,0.0,-5000.0,34.8,442.0,460.0,103.07,454.37,-15,-4998.317637071637,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,442.0,460.0,103.07,248.0,10.0,0.0,0.0,0.0,454.37,,,,,,
409,USB,Financials,-94.1,10.0,2.3,-8.0,-8.1,-3.3,0.4,-0.7,0.6,-22.2,-44.6,-94.1,15.5,-105.7,2.0,0.0,-1673.2452431301872,52.6,393.0,412.0,118.91,457.41,39,-1569.0883606058233,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,393.0,412.0,118.91,231.0,4.0,0.0,25.0,0.0,457.41,,,,,,
410,SWKS,Technology,-155.0,5.3,2.2,13.8,16.9,9.0,-2.8,-24.4,-47.0,-77.3,-107.1,-155.0,67.4,-166.8,2.1,0.0,-5000.0,-8.3,515.0,522.0,109.15,458.45,113,-3351.007061944831,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,515.0,522.0,109.15,97.0,0.0,0.0,0.0,0.0,458.45,,,,,,
411,TSN,Farm Products,-110.9,14.5,0.1,-4.3,-4.4,3.0,3.4,-1.7,-6.2,-35.0,-62.1,-110.9,24.5,-133.3,2.0,0.0,-567.8387425998174,35.8,439.0,457.0,117.05,458.85,40,-506.1089096676167,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,439.0,457.0,117.05,175.0,0.0,0.0,25.0,0.0,458.85,,,,,,
412,PODD,Medical Devices,-99.8,2.4,1.9,-25.5,-35.4,-44.7,-55.9,-60.0,-70.9,-95.8,-118.2,-99.8,280.5,-108.7,1.6,0.0,4116.992191799209,46.9,408.0,428.0,109.29,460.14,-160,1868.1654232586807,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,408.0,428.0,109.29,559.0,58.0,0.0,-2.0,0.0,460.14,,,,,,
413,CCI,Real Estate,-128.7,4.2,3.0,0.3,0.5,-0.2,-11.5,-18.1,-30.2,-62.9,-92.2,-128.7,51.9,-136.0,2.5,0.0,-5000.0,18.0,467.0,484.0,104.66,460.26,15,-4999.5585671670115,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,467.0,484.0,104.66,203.0,10.0,0.0,0.0,0.0,460.26,,,,,,
414,ITW,Industrials,-78.7,1.1,0.2,-11.3,-14.1,-10.9,-15.4,-23.1,-35.5,-46.8,-60.3,-78.7,26.1,-79.5,2.5,0.0,-4526.885636640911,68.0,354.0,373.0,102.6,461.3,10,-1484.385636640911,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,354.0,373.0,102.6,380.0,40.0,0.0,-2.0,0.0,461.3,,,,,,
415,UDR,Real Estate,-111.8,3.1,0.7,-1.2,-3.7,-2.4,-12.2,-24.6,-34.4,-54.6,-73.7,-111.8,16.1,-115.4,2.6,0.0,-2702.1367951723087,34.9,441.0,459.0,118.56,461.76,78,-302.99108524815847,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,441.0,459.0,118.56,233.0,10.0,0.0,0.0,0.0,461.76,,,,,,
416,NOC,Aerospace & Defense,-42.5,3.4,2.3,-20.1,-25.0,-19.2,-18.7,-18.8,-26.3,-32.4,-36.3,-42.5,77.9,-46.5,1.8,0.0,-5000.0,104.2,272.0,292.0,106.0,462.15,-91,-4997.612220495408,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,272.0,292.0,106.0,481.0,58.0,0.0,-2.0,0.0,462.15,,,,,,
417,INVH,Real Estate,-108.5,2.7,2.2,1.1,1.4,-1.1,-13.8,-28.9,-44.6,-67.3,-88.1,-108.5,20.8,-124.7,3.0,0.0,-5000.0,16.4,470.0,449.0,112.02,462.42,70,-4069.8974746286353,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,470.0,449.0,112.02,210.0,10.0,0.0,0.0,0.0,462.42,,,,,,
418,TRI,Technology,-105.9,5.1,1.7,-13.6,-18.8,-30.9,-51.0,-65.9,-78.7,-88.5,-99.1,-105.9,146.3,-118.9,2.0,0.0,4257.692544700154,40.8,426.0,443.0,82.16,463.31,-184,2344.4453383217788,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,426.0,443.0,82.16,535.0,58.0,0.0,25.0,0.0,463.31,,,,,,
419,PFE,Pharmaceuticals,-120.7,7.5,1.0,-8.8,-7.9,-1.4,1.6,-1.0,-15.8,-49.7,-74.3,-120.7,23.6,-131.9,1.9,0.0,-4970.280510363264,26.0,455.0,474.0,118.24,463.49,64,-4476.495117206125,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,455.0,474.0,118.24,222.0,4.0,0.0,-2.0,0.0,463.49,,,,,,
420,SYK,Medical Devices,-79.3,11.6,1.8,-7.4,-16.0,-18.4,-27.6,-36.4,-45.1,-50.6,-64.3,-79.3,37.3,-94.2,2.2,0.0,-15.731069740601567,67.4,355.0,374.0,95.17,464.02,-34,252.97683048606623,EARLY_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,355.0,374.0,95.17,446.0,58.0,0.0,0.0,0.0,464.02,,,,,,
421,NWSA,Entertainment,-80.8,5.8,0.6,-5.0,-5.1,-6.5,-17.3,-27.1,-33.4,-42.8,-47.9,-80.8,56.8,-88.7,1.9,0.0,-937.63322333617,65.9,361.0,380.0,122.65,464.25,-54,-937.5611666557803,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,361.0,380.0,122.65,301.0,14.0,0.0,25.0,0.0,464.25,,,,,,
422,WAT,Healthcare,-100.9,7.3,2.5,4.1,-2.1,-9.0,-12.5,-24.6,-34.0,-55.8,-70.3,-100.9,46.1,-111.9,1.9,0.0,-1098.1743037957744,45.8,414.0,434.0,112.06,464.71,24,-869.9396297956375,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,414.0,434.0,112.06,237.0,10.0,0.0,25.0,0.0,464.71,,,,,,
423,KVUE,Household & Personal Products,-48.1,8.7,0.5,-6.7,-8.5,-4.1,-17.8,-31.5,-48.1,,,-48.1,0.0,-115.3,2.3,0.0,-1636.2113069636432,-8.6,517.0,299.0,96.61,466.56,-65,-1636.0775533438414,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,517.0,299.0,96.61,326.0,14.0,26.0,-2.0,0.0,466.56,,,,,,
424,SYY,Food Distribution,-100.3,7.1,5.5,-2.9,-11.2,-8.1,-11.8,-15.2,-25.8,-45.0,-64.8,-100.3,22.5,-109.1,2.0,0.0,-5000.0,46.4,412.0,432.0,118.61,468.11,76,0.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,412.0,432.0,118.61,310.0,14.0,0.0,-2.0,0.0,468.11,,,,,,
425,ADA-USD,Cryptocurrency,-43.9,0.3,-0.1,-7.1,-13.2,-29.1,-55.3,-69.1,-80.5,-109.1,-50.6,-43.9,3485.6,-69.7,1.7,0.0,2921.2311435269785,68.4,351.0,295.0,135.92,468.37,-215,-2078.7688564730215,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,351.0,295.0,135.92,522.0,58.0,0.0,25.0,0.0,468.37,,,,,,
426,ICE,Financial Data & Stock Exchanges,-66.6,0.0,-1.5,-11.3,-14.7,-13.1,-23.1,-28.0,-31.4,-38.6,-53.7,-66.6,26.5,-66.2,1.9,0.0,-12.809781823693013,80.1,319.0,342.0,113.57,469.77,-78,-9.071138673740078,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,319.0,342.0,113.57,419.0,40.0,0.0,25.0,0.0,469.77,,,,,,
427,MAS,Industrials,-81.6,3.4,3.4,-5.8,-7.9,-6.4,-11.9,-24.7,-32.7,-41.6,-56.6,-81.6,27.9,-84.9,2.2,0.0,-5000.0,65.1,363.0,383.0,118.24,469.99,-82,-4999.999601381458,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,363.0,383.0,118.24,292.0,14.0,0.0,25.0,0.0,469.99,,,,,,
428,ES,Utilities,-115.5,2.4,2.0,-9.2,-9.9,-8.5,-9.4,-11.9,-22.1,-48.6,-78.1,-115.5,49.7,-119.1,1.7,0.0,-5000.0,31.2,445.0,463.0,114.53,470.13,77,0.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,445.0,463.0,114.53,321.0,4.0,0.0,-2.0,0.0,470.13,,,,,,
429,TROW,Financials,-110.7,0.6,-0.6,-2.2,-3.9,-5.9,-9.6,-18.7,-30.2,-56.7,-81.4,-110.7,82.7,-111.3,2.1,0.0,-3490.7521022439923,36.0,438.0,456.0,110.28,470.23,49,-1765.5632565163896,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,438.0,456.0,110.28,243.0,0.0,0.0,25.0,0.0,470.23,,,,,,
430,EW,Healthcare,-107.1,4.5,0.9,-7.5,-8.0,-9.1,-11.7,-16.1,-32.3,-61.5,-86.8,-107.1,81.2,-115.6,1.7,0.0,-5000.0,39.6,429.0,446.0,111.63,470.78,67,0.0,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,429.0,446.0,111.63,314.0,14.0,0.0,0.0,0.0,470.78,,,,,,
431,MCD,Restaurants,-69.7,5.7,2.8,-12.4,-16.7,-16.0,-21.4,-26.5,-39.4,-50.5,-62.3,-69.7,53.8,-76.9,2.3,0.0,-5000.0,77.0,328.0,352.0,97.98,472.18,-40,-3655.2,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,328.0,352.0,97.98,428.0,58.0,0.0,-2.0,0.0,472.18,,,,,,
432,FTV,Industrials,-107.7,5.9,-0.4,-5.4,-3.6,-0.6,-1.5,-14.5,-30.0,-46.0,-69.9,-107.7,14.0,-127.8,2.1,0.0,-401.9850856137238,28.6,448.0,448.0,127.48,472.58,-28,-401.9834872053744,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,448.0,448.0,127.48,202.0,0.0,0.0,25.0,0.0,472.58,,,,,,
433,PEG,Utilities,-79.8,3.3,3.1,-10.9,-12.7,-12.2,-18.1,-25.9,-28.0,-36.4,-51.8,-79.8,16.1,-82.7,2.0,0.0,-5000.0,66.9,359.0,378.0,110.7,474.15,9,-2144.6,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,359.0,378.0,110.7,390.0,40.0,0.0,-2.0,0.0,474.15,,,,,,
434,IT,Technology,-156.1,3.7,1.7,-3.7,-12.0,-25.9,-48.1,-73.8,-92.0,-110.1,-122.0,-156.1,136.5,-166.8,3.0,0.0,5000.0,-9.4,518.0,524.0,91.71,475.21,-135,4748.476275363993,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,518.0,524.0,91.71,496.0,58.0,0.0,-2.0,0.0,475.21,,,,,,
435,AMT,Telecommunications Infrastructure,-112.6,5.7,4.2,-3.4,-5.5,-4.7,-17.1,-25.9,-36.9,-61.9,-88.9,-112.6,77.9,-123.7,2.3,0.0,-5000.0,34.1,443.0,461.0,114.78,476.08,75,0.0,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,443.0,461.0,114.78,285.0,14.0,0.0,0.0,0.0,476.08,,,,,,
436,LUV,Airlines,-136.8,9.2,2.7,-2.3,-12.9,-3.6,2.8,6.1,-3.2,-35.9,-71.8,-136.8,28.4,-152.9,2.0,0.0,-5000.0,9.9,482.0,497.0,119.24,476.79,11,-4999.911309258237,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,482.0,497.0,119.24,227.0,4.0,0.0,-2.0,0.0,476.79,,,,,,
437,VICI,Real Estate,-69.8,3.8,1.4,-6.4,-8.1,-8.6,-19.0,-26.0,-37.9,-53.2,-63.7,-69.8,40.0,-88.5,2.3,0.0,-1340.8162531219295,40.0,427.0,353.0,117.3,478.05,33,1851.7837468780704,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,427.0,353.0,117.3,344.0,14.0,0.0,25.0,0.0,478.05,,,,,,
438,MRNA,Healthcare,-94.1,2.4,-0.4,-8.9,-9.5,23.5,37.7,-2.8,-42.5,-91.4,-96.1,-94.1,1434.6,-168.2,3.0,0.0,-1561.2185733953213,2.9,496.0,412.0,137.82,480.62,48,-1005.8357580929274,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,496.0,412.0,137.82,92.0,4.0,0.0,25.0,0.0,480.62,,,,,,
439,STE,Healthcare,-76.5,8.0,2.9,-7.0,-14.7,-17.6,-22.6,-28.7,-41.4,-58.0,-74.9,-76.5,69.5,-88.7,1.9,0.0,-2077.3052167943983,70.2,338.0,361.0,110.12,480.82,13,2922.6947832056017,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,338.0,361.0,110.12,420.0,58.0,0.0,-2.0,0.0,480.82,,,,,,
440,HBAN,Banks - Regional,-67.0,5.5,3.6,-10.6,-12.9,-12.5,-17.1,-20.7,-17.7,-27.6,-36.6,-67.0,27.8,-74.2,1.4,0.0,-5000.0,79.7,323.0,347.0,106.2,481.0,-26,-2224.7,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,323.0,347.0,106.2,387.0,40.0,0.0,25.0,0.0,481.0,,,,,,
441,SBAC,Real Estate,-130.5,2.4,1.5,0.0,1.4,1.8,-10.3,-20.8,-37.8,-70.6,-100.8,-130.5,94.6,-135.6,2.1,0.0,-5000.0,16.2,472.0,489.0,100.06,481.41,15,-4977.391352112295,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,472.0,489.0,100.06,193.0,10.0,0.0,25.0,0.0,481.41,,,,,,
442,MAA,Real Estate,-113.7,2.6,1.8,-4.6,-7.7,-9.1,-19.4,-31.0,-41.4,-66.8,-85.1,-113.7,56.2,-117.8,3.0,0.0,-5000.0,33.0,444.0,462.0,114.77,482.77,60,0.0,EARLY_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,444.0,462.0,114.77,340.0,14.0,0.0,-2.0,0.0,482.77,,,,,,
443,CPT,Real Estate,-116.5,2.7,1.9,-3.4,-6.7,-7.0,-15.0,-25.9,-34.6,-61.1,-81.1,-116.5,43.3,-120.5,2.3,0.0,-5000.0,30.2,446.0,464.0,118.98,482.98,73,0.0,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,446.0,464.0,118.98,294.0,14.0,0.0,0.0,0.0,482.98,,,,,,
444,AVB,Real Estate,-123.5,1.6,0.7,-2.2,-3.1,-3.7,-13.9,-28.0,-37.2,-56.6,-78.2,-123.5,8.8,-125.2,2.9,0.0,-5000.0,23.2,462.0,480.0,122.86,483.01,37,-4840.84049520797,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,462.0,480.0,122.86,247.0,10.0,0.0,0.0,0.0,483.01,,,,,,
445,MGM,Resorts & Casinos,-120.4,5.9,0.6,-8.1,-4.3,-2.5,-7.3,-19.4,-40.0,-61.9,-74.2,-120.4,24.1,-129.1,1.7,0.0,-3922.4298192265337,26.3,454.0,472.0,116.5,484.6,-40,-3922.412368559857,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,454.0,472.0,116.5,240.0,0.0,0.0,25.0,0.0,484.6,,,,,,
446,VEEV,Healthcare,-94.8,0.9,-0.4,-16.3,-20.9,-31.4,-46.1,-52.0,-65.0,-86.4,-113.3,-94.8,331.9,-98.0,1.9,0.0,1091.1475928458888,51.9,395.0,414.0,113.76,486.46,-191,246.9570846087447,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,,395.0,414.0,113.76,537.0,58.0,0.0,25.0,0.0,486.46,,,,,,
447,INCY,Healthcare,-122.7,4.3,0.8,-6.3,-8.6,-9.1,0.9,6.9,1.3,-24.3,-60.0,-122.7,58.2,-130.2,1.8,0.0,-5000.0,24.0,460.0,478.0,107.65,486.5,-28,-4995.76989437695,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,460.0,478.0,107.65,251.0,4.0,0.0,25.0,0.0,486.5,,,,,,
448,LH,Healthcare,-84.3,2.7,2.0,-11.3,-13.7,-11.6,-16.5,-17.3,-25.6,-42.6,-54.8,-84.3,17.6,-86.7,1.5,0.0,-5000.0,62.4,370.0,390.0,118.5,486.8,24,-72.89999999999964,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,370.0,390.0,118.5,388.0,40.0,0.0,-2.0,0.0,486.8,,,,,,
449,TTD,Advertising Agencies,-90.1,0.6,0.0,-15.9,-21.9,-37.6,-60.6,-85.3,-104.0,-125.4,-145.8,-90.1,1126.9,-105.3,2.1,0.0,5000.0,43.0,422.0,402.0,117.3,487.65,-196,272.42298080212186,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,422.0,402.0,117.3,551.0,58.0,0.0,25.0,0.0,487.65,,,,,,
450,RMD,Healthcare,-77.7,3.2,2.0,-10.4,-18.4,-20.7,-29.8,-35.1,-41.2,-63.8,-81.1,-77.7,134.7,-84.4,1.8,0.0,-1200.0516466276404,69.0,346.0,367.0,111.54,490.29,-30,-730.6516466276404,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,346.0,367.0,111.54,471.0,58.0,0.0,-2.0,0.0,490.29,,,,,,
451,SUI-USD,Cryptocurrency,-94.8,5.9,0.3,-23.5,16.9,-0.9,-54.1,-91.4,,,,-94.8,287.9,-111.3,3.7,0.0,116.81849325009419,-68.9,561.0,414.0,84.67,490.42,-169,-1.4210854715202004e-14,NO_TREND,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,561.0,414.0,84.67,386.0,10.0,47.0,25.0,0.0,490.42,,,,,,
