Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Divergence_Rank,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source
191,RTX,Aerospace & Defense,2.7,47.0,-1.4,-11.8,-15.9,-12.7,-6.1,9.6,23.3,26.2,27.6,2.7,73.4,-59.3,1.2,29.6,-6.0757644423547,148.0,192.0,201.0,36.73,272.08,17,20.441943766809548,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,192.0,201.0,36.73,361.0,20.0,0.0,-4.0,0.0,272.08,,,,,,
192,RJF,Investment Banking & Brokerage,22.0,40.3,1.5,-4.3,-7.2,-8.4,-13.9,-15.4,-15.0,-14.8,9.4,22.0,106.2,-34.2,1.2,148.6,140.43692311510296,167.3,178.0,186.0,79.78,274.68,-24,119.61062043138188,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,178.0,186.0,79.78,294.0,14.0,0.0,25.0,0.0,274.68,,,,,,
193,FOXA,Entertainment,-1.1,46.6,-0.6,0.7,-1.1,-5.3,-3.8,10.0,21.7,14.7,1.3,-1.1,10.2,-73.0,1.4,0.0,-8.89741715823059,90.3,291.0,208.0,52.98,276.58,127,4991.10258284177,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,291.0,208.0,52.98,195.0,0.0,0.0,0.0,0.0,276.58,,,,,,
194,MCHP,Semiconductors,-27.8,46.1,-4.7,12.7,14.4,28.7,32.0,19.2,-2.8,-19.6,-26.3,-27.8,64.3,-105.7,1.7,0.0,-0.039364120428284854,117.5,243.0,261.0,81.1,276.8,44,-0.026256239134023054,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,243.0,261.0,81.1,53.0,0.0,0.0,0.0,0.0,276.8,,,,,,
195,ETH-USD,Cryptocurrency,187.9,16.0,-1.3,-10.0,-8.3,-22.3,-33.2,-44.9,-52.1,-66.0,116.1,187.9,1484.0,-71.9,1.6,2321.8,31.061753552345532,299.0,92.0,85.0,74.48,277.73,-86,-6.4886937864303285,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,92.0,85.0,74.48,449.0,40.0,0.0,25.0,0.0,277.73,,,,,,
196,IVZ,Asset Management,-44.7,53.6,-3.4,1.6,-0.8,2.2,22.0,37.9,40.2,19.5,21.6,-44.7,8.3,-104.9,1.8,0.0,-0.17407245663405127,100.5,271.0,293.0,58.16,278.46,139,4999.825927543366,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,271.0,293.0,58.16,121.0,0.0,0.0,0.0,0.0,278.46,,,,,,
197,PHM,Residential Construction,71.5,34.0,-0.8,-13.0,-17.3,-16.9,-19.4,-28.5,-31.0,1.8,20.4,71.5,254.9,-29.3,1.3,361.1,99.08079878075519,216.8,130.0,134.0,45.33,279.68,-76,89.19057571310793,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,130.0,134.0,45.33,429.0,58.0,0.0,25.0,0.0,279.68,,,,,,
198,DD,Specialty Chemicals,-51.7,43.2,-7.2,-2.4,-2.5,7.6,26.4,24.2,20.5,15.3,6.8,-51.7,17.9,-103.7,2.5,0.0,-1.8351443226705905e-06,93.6,283.0,307.0,59.99,279.74,144,4999.999998164855,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,283.0,307.0,59.99,112.0,0.0,0.0,0.0,0.0,279.74,,,,,,
199,ATO,Natural Gas Utilities,-1.7,53.3,-0.7,-12.1,-8.9,-6.6,-7.2,-2.4,-0.8,4.8,-1.0,-1.7,44.9,-54.0,1.3,0.0,0.160075792181031,143.6,198.0,210.0,59.78,283.88,-23,0.1580065652435033,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,198.0,210.0,59.78,292.0,4.0,0.0,25.0,0.0,283.88,,,,,,
200,BLK,Asset Management,-9.6,16.8,-0.7,0.3,-3.6,-4.4,-8.9,-8.1,-7.0,-13.0,-10.5,-9.6,46.8,-21.6,1.6,0.0,2.130959798730208,135.7,208.0,221.0,99.49,284.74,-10,-65.58555322106677,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,208.0,221.0,99.49,219.0,0.0,0.0,0.0,0.0,284.74,,,,,,
201,UNP,Railroads,-23.3,32.9,8.3,0.6,2.4,8.1,8.2,1.1,-8.0,-20.0,-30.1,-23.3,54.8,-61.2,2.2,0.0,-346.6172181822179,122.0,233.0,251.0,75.88,285.48,105,-317.07712072620757,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,233.0,251.0,75.88,129.0,0.0,0.0,-6.0,0.0,285.48,,,,,,
202,ROST,Apparel Retail,-3.0,60.6,0.5,-13.5,-6.3,2.9,15.8,16.2,13.6,19.6,4.0,-3.0,37.2,-63.8,2.3,0.0,-27.631820262015722,142.2,200.0,212.0,57.45,286.1,51,-27.41467473807016,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,200.0,212.0,57.45,171.0,4.0,0.0,25.0,0.0,286.1,,,,,,
203,HCA,Hospitals,67.6,45.6,-1.1,-14.2,-19.1,-19.3,-14.9,-11.3,-12.0,-6.4,20.5,67.6,180.8,-26.7,1.3,223.7,7.681041734202656,212.9,135.0,139.0,52.89,287.39,-76,-8.923224855411927,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH,,,,,135.0,139.0,52.89,435.0,40.0,0.0,25.0,0.0,287.39,,,,,,
204,Q,Technology,43.1,100.0,6.1,43.7,45.6,,,,,,,43.1,46.3,-16.0,1.7,5.3,5.3,43.4,419.0,164.0,17.5,287.75,-34,0.0,,,,,,,,,419.0,164.0,17.5,52.0,0.0,71.0,0.0,0.0,287.75,32914402622.22,32.914,297.0,large,equity,data_raw
205,INSM,Biotechnology,197.3,37.1,-5.7,-34.9,-36.0,-42.9,-28.1,4.2,91.1,162.9,164.9,197.3,673.7,-82.7,1.2,886.4,0.0035463023063994916,342.6,77.0,79.0,41.02,290.52,-163,-682.7162641257833,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,77.0,79.0,41.02,553.0,58.0,0.0,25.0,0.0,290.52,,,,,,
206,MELI,Internet Retail,88.0,17.5,1.1,-18.6,-21.8,-27.0,-39.7,-43.3,-47.7,-47.4,-49.2,88.0,549.4,-11.6,1.3,1428.1,1506.4649734462298,233.3,119.0,122.0,66.22,292.27,-59,1506.4633065550327,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,119.0,122.0,66.22,524.0,58.0,0.0,25.0,0.0,292.27,,,,,,
207,JBHT,Airlines,-22.3,60.7,13.6,6.8,10.6,22.5,45.3,37.9,18.3,-1.6,-4.2,-22.3,39.4,-116.6,2.7,0.0,-5000.0,123.0,232.0,250.0,81.85,292.3,72,-4999.854411263283,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,232.0,250.0,81.85,59.0,0.0,0.0,-6.0,0.0,292.3,,,,,,
208,CCEP,Beverages - Non-Alcoholic,-12.2,40.8,3.6,-8.6,-11.7,-8.8,-11.6,-6.7,-5.8,3.7,0.0,-12.2,51.9,-55.5,1.3,0.0,10.214676234402544,133.1,210.0,225.0,54.78,292.93,-12,10.214664286394214,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,210.0,225.0,54.78,335.0,14.0,0.0,25.0,0.0,292.93,,,,,,
209,V,Transaction Processing,-31.6,9.8,9.8,-1.2,-2.3,-6.0,-15.0,-17.7,-23.0,-26.8,-41.2,-31.6,57.3,-40.9,2.0,0.0,280.10427099983247,113.7,249.0,268.0,94.76,293.06,-22,27.477131190001785,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,249.0,268.0,94.76,255.0,10.0,0.0,0.0,0.0,293.06,,,,,,
210,WM,Waste Management,-15.9,15.6,8.6,-10.7,-10.1,-6.3,-12.7,-17.6,-21.2,-24.5,-25.9,-15.9,60.4,-29.6,1.7,0.0,133.46771588430045,129.3,217.0,231.0,94.49,293.39,-18,56.99055076034033,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,217.0,231.0,94.49,323.0,14.0,0.0,-2.0,0.0,293.39,,,,,,
211,FOX,Broadcasting & Cable TV,-10.9,41.1,-0.3,-0.0,-2.3,-6.0,-5.4,6.3,17.0,9.2,-8.2,-10.9,4.0,-76.2,1.3,0.0,-23.755412431833488,80.5,316.0,223.0,58.11,293.46,123,4976.244587568167,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,316.0,223.0,58.11,205.0,0.0,0.0,0.0,0.0,293.46,,,,,,
212,UNH,Managed Healthcare,-73.1,16.5,-1.4,16.8,22.8,17.7,12.7,-21.2,-42.6,-64.5,-72.2,-73.1,128.7,-112.7,1.7,0.0,7.455804278009779,72.2,336.0,357.0,76.57,295.07,-3,-73.94557171112376,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,336.0,357.0,76.57,70.0,0.0,0.0,0.0,0.0,295.07,,,,,,
213,DDOG,Software-Infrastructure,48.0,43.2,2.2,54.6,60.7,47.3,44.6,40.7,39.2,27.2,,48.0,147.3,-87.1,1.8,-92.6,-5000.0,131.6,213.0,158.0,61.66,297.21,234,0.0,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,213.0,158.0,61.66,18.0,0.0,11.0,0.0,0.0,297.21,,,,,,
214,CSX,Industrials,1.1,39.0,8.3,-0.6,4.1,12.0,18.7,16.8,6.2,-7.5,-17.5,1.1,65.1,-59.9,2.7,0.0,-5000.0,146.3,194.0,203.0,94.56,297.96,53,-4999.380810157675,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,194.0,203.0,94.56,98.0,0.0,0.0,0.0,0.0,297.96,,,,,,
215,TTWO,Electronic Gaming & Multimedia,-17.4,19.8,9.1,9.5,7.3,-1.5,-9.0,-0.1,-1.5,-6.8,-29.2,-17.4,120.1,-50.9,1.4,0.0,-843.459165360508,127.9,220.0,237.0,81.52,298.82,94,-763.259165360508,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,220.0,237.0,81.52,158.0,0.0,0.0,0.0,0.0,298.82,,,,,,
216,AME,Electronic Instruments & Controls,8.6,44.6,-7.6,-7.0,-8.3,-3.0,0.8,-0.8,-7.9,-9.8,-9.4,8.6,46.1,-21.9,2.0,15.1,9.094994934712874e-10,153.9,187.0,196.0,86.7,301.15,-11,-2.7194478950099526e-09,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,187.0,196.0,86.7,220.0,4.0,0.0,25.0,0.0,301.15,,,,,,
217,COR,Biotechnology,58.5,36.7,3.3,-23.3,-29.3,-30.4,-30.5,-25.7,-26.9,-9.5,25.2,58.5,218.4,-33.7,1.2,409.4,360.4372093302431,203.8,139.0,145.0,54.78,301.38,-125,0.6567871324066914,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,139.0,145.0,54.78,535.0,58.0,0.0,25.0,0.0,301.38,,,,,,
218,RCL,Travel Services,48.5,47.9,-3.8,-15.2,-21.4,-19.4,-25.5,-9.5,22.5,104.4,104.1,48.5,219.6,-108.0,1.3,244.9,2.5839096512239172,193.8,149.0,156.0,34.88,302.38,-90,2.2977813199880517,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,149.0,156.0,34.88,471.0,58.0,0.0,25.0,0.0,302.38,,,,,,
219,TRV,Property & Casualty Insurance,-13.6,49.2,13.2,-4.7,-4.3,-2.4,-4.0,-2.3,-0.3,2.6,4.1,-13.6,23.6,-48.7,1.4,0.0,-183.3493214859144,131.7,212.0,227.0,88.69,302.69,65,-181.50601427985595,EARLY_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,212.0,227.0,88.69,212.0,0.0,0.0,-2.0,0.0,302.69,,,,,,
220,CHRW,Trucking,-8.1,58.1,7.2,-9.4,-13.6,-8.0,15.0,35.2,41.8,29.8,20.0,-8.1,52.0,-90.7,1.7,0.0,-5000.0,137.1,205.0,217.0,48.33,303.68,-21,-4999.9999361315895,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,205.0,217.0,48.33,214.0,4.0,0.0,25.0,0.0,303.68,,,,,,
221,PKG,Packaging & Containers,5.2,30.9,-6.7,-9.4,-11.1,-7.1,-9.2,-15.7,-14.5,-8.2,0.6,5.2,85.1,-30.1,1.3,93.2,0.07120661942099828,150.5,191.0,200.0,84.22,304.02,-30,-0.25900597889304283,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,191.0,200.0,84.22,309.0,4.0,0.0,25.0,0.0,304.02,,,,,,
222,SYM,Industrial Machinery,90.9,20.4,-2.9,-24.7,-22.8,-32.1,-13.9,14.0,-8.3,85.6,,90.9,420.8,-29.7,1.7,531.9,33.63461273227266,151.9,189.0,120.0,50.92,305.02,-77,33.63461272871235,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,189.0,120.0,50.92,491.0,40.0,11.0,25.0,0.0,305.02,,,,,,
223,AKAM,Technology,-57.2,44.3,-6.0,30.1,38.6,53.4,62.6,45.4,23.1,-1.7,-30.6,-57.2,51.4,-142.9,2.4,0.0,-1.798227019409772e-07,88.0,297.0,320.0,93.78,305.88,177,4999.999999820177,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,297.0,320.0,93.78,23.0,0.0,0.0,0.0,0.0,305.88,,,,,,
224,EOG,Oil & Gas E&P,-24.5,42.4,8.0,-4.8,5.1,16.3,14.6,4.3,-7.2,-5.3,27.2,-24.5,74.9,-96.5,1.5,0.0,-5000.0,120.8,236.0,254.0,85.6,306.3,151,-2028.4370465363218,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,236.0,254.0,85.6,102.0,0.0,0.0,-4.0,0.0,306.3,,,,,,
225,NI,"Electric, Gas and Multi-Utilities",-27.3,48.8,-1.3,-9.5,-7.3,-3.1,-3.5,3.2,10.2,12.5,2.3,-27.3,17.0,-68.5,1.3,0.0,-5.19512312028347,118.0,241.0,259.0,49.26,306.36,10,-1.107017214231015,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,241.0,259.0,49.26,251.0,4.0,0.0,25.0,0.0,306.36,,,,,,
226,VOO,Unknown,0.0,24.7,0.0,0.5,0.4,0.7,0.4,1.1,1.4,-0.3,-0.1,0.0,7.0,-2.3,1.6,-5.5,-4.6,126.4,225.0,205.0,71.04,307.19,103,0.0,,,,,,,,,225.0,205.0,71.04,164.0,0.0,0.0,0.0,0.0,307.19,1600156336128.0,1600.156,,etf,etf,data_raw
227,EXPD,Air Freight & Logistics,-34.2,33.3,2.2,-0.0,-2.1,1.0,7.6,3.7,-8.7,-22.2,-28.7,-34.2,44.4,-72.8,2.0,0.0,-5000.0,111.0,255.0,273.0,72.3,307.65,122,-3943.01364628185,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,255.0,273.0,72.3,156.0,0.0,0.0,-6.0,0.0,307.65,,,,,,
228,ALB,Specialty Chemicals,-52.5,27.8,-7.7,-13.0,-9.4,11.8,75.1,72.9,34.9,-19.3,-16.8,-52.5,194.3,-146.7,2.7,0.0,-4.390452167315086e-10,92.8,284.0,308.0,65.22,307.87,83,4999.999999999561,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,284.0,308.0,65.22,75.0,4.0,0.0,25.0,0.0,307.87,,,,,,
229,NSC,Industrials,-17.6,31.4,7.1,0.2,0.4,2.9,5.2,8.3,3.6,-13.7,-26.9,-17.6,59.6,-52.6,1.4,0.0,-5000.0,127.7,221.0,238.0,84.49,308.99,71,-4927.8,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,221.0,238.0,84.49,147.0,0.0,0.0,0.0,0.0,308.99,,,,,,
230,NOW,Software,-20.5,9.1,9.1,-1.2,-8.1,-24.5,-43.9,-58.1,-67.3,-75.5,-86.7,-20.5,347.6,-56.8,1.6,0.0,2452.875924110374,124.8,229.0,246.0,73.05,311.15,-29,2417.277281947513,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,229.0,246.0,73.05,463.0,40.0,0.0,-2.0,0.0,311.15,,,,,,
231,ADM,Farm Products,-57.7,25.5,-1.6,2.3,6.9,15.9,23.3,21.2,-0.6,-28.1,-32.1,-57.7,93.3,-108.6,1.7,0.0,-0.13646634817446868,87.6,300.0,322.0,85.45,312.95,158,4999.8635336518255,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,300.0,322.0,85.45,86.0,0.0,0.0,0.0,0.0,312.95,,,,,,
232,PFG,Diversified Financial Services,-21.5,27.0,4.3,-0.1,0.2,5.2,8.4,2.6,-5.8,-15.0,-5.6,-21.5,75.3,-56.6,1.7,0.0,-5000.0,123.8,230.0,247.0,86.57,313.77,73,-4958.229956905998,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,230.0,247.0,86.57,138.0,0.0,0.0,0.0,0.0,313.77,,,,,,
233,VRSN,Technology,-49.7,26.1,4.5,9.3,15.8,16.1,4.3,14.2,2.6,-14.9,-41.7,-49.7,78.8,-94.3,1.7,0.0,-470.8826754678326,95.6,280.0,303.0,89.0,315.4,132,-132.38307942757837,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,280.0,303.0,89.0,88.0,0.0,0.0,-6.0,0.0,315.4,,,,,,
234,MA,Data Processing & Outsourced Services,-19.3,7.9,7.9,-5.1,-8.2,-12.0,-21.0,-25.8,-32.1,-36.3,-50.1,-19.3,99.1,-29.4,1.7,0.0,3597.0564437836347,126.0,226.0,243.0,113.42,315.57,-11,3569.310994058478,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,226.0,243.0,113.42,359.0,22.0,0.0,-2.0,0.0,315.57,,,,,,
235,0138Y0.KS,Korea ETF (My Portfolio),5.4,58.9,-9.0,6.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,10.0,-1.2,1.9,4.3,1.718178357565324e-109,7.3,485.0,199.0,64.9,316.25,30,-3.5697202339515734e-40,,,,,,,,,485.0,199.0,64.9,150.0,0.0,0.0,0.0,0.0,316.25,323.0,0.0,,etf,etf,data_raw
236,DAL,Industrials,-77.2,20.8,-0.7,-4.7,-2.6,-0.4,8.5,6.5,8.3,6.5,-17.2,-77.2,13.2,-100.5,1.6,0.0,-20.876799718660966,68.0,341.0,362.0,54.4,317.55,24,-20.876798417018403,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,341.0,362.0,54.4,166.0,0.0,0.0,0.0,0.0,317.55,,,,,,
237,DRI,Restaurants,-9.0,40.6,2.0,-6.5,-8.8,-3.1,-10.7,-8.2,-14.6,-13.3,-8.4,-9.0,62.3,-57.3,1.4,0.0,32.066858874837365,136.2,207.0,219.0,94.37,318.47,-43,4.966591290242398,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,207.0,219.0,94.37,277.0,14.0,0.0,25.0,0.0,318.47,,,,,,
238,PLD,Industrial REITs,-31.4,16.9,0.9,-3.9,-3.3,-0.1,5.7,0.4,-13.0,-32.0,-41.5,-31.4,112.7,-60.3,1.8,0.0,-406.6676944678974,113.9,248.0,267.0,90.63,320.28,74,-299.7676944678974,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,248.0,267.0,90.63,175.0,0.0,0.0,0.0,0.0,320.28,,,,,,
239,160580.KS,Commodity,-45.2,30.8,-13.3,-2.3,-3.1,0.8,7.8,7.0,2.7,-10.6,-15.5,-45.2,32.3,-78.9,1.8,0.0,-6.045412386490084e-14,100.1,273.0,295.0,100.11,320.71,109,5000.0,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,273.0,295.0,100.11,161.0,0.0,0.0,0.0,0.0,320.71,,,,,,
240,ADP,Industrials,-72.4,9.7,9.2,-0.2,-3.8,-10.2,-25.3,-34.4,-42.5,-53.4,-62.9,-72.4,62.9,-86.5,2.3,0.0,5000.0,72.9,332.0,354.0,81.74,321.59,35,4999.908334135516,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,,332.0,354.0,81.74,327.0,18.0,0.0,0.0,0.0,321.59,,,,,,
241,CFG,Banks - Regional,-19.8,43.9,3.3,-9.6,-8.5,-2.9,6.4,15.6,32.7,13.9,10.6,-19.8,47.4,-71.4,1.7,0.0,-5000.0,125.5,228.0,245.0,56.08,321.88,-35,-4999.999999903091,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,228.0,245.0,56.08,208.0,4.0,0.0,25.0,0.0,321.88,,,,,,
242,NEE,Electric Utilities,-23.6,22.8,-10.1,-13.7,-10.9,-5.0,1.7,-0.6,-3.2,-22.3,-36.7,-23.6,77.1,-52.8,2.0,0.0,-0.0004981874334163749,121.7,234.0,252.0,74.73,324.18,15,116.67891898597082,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,234.0,252.0,74.73,265.0,4.0,0.0,25.0,0.0,324.18,,,,,,
243,LYB,Specialty Chemicals,-49.7,35.7,1.2,-9.8,12.2,31.1,26.5,-4.2,-26.5,-36.7,-31.4,-49.7,80.7,-121.2,2.6,0.0,-236.80588150614753,95.6,280.0,303.0,96.34,324.74,130,1443.8694614067049,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,280.0,303.0,96.34,76.0,0.0,0.0,0.0,0.0,324.74,,,,,,
244,AJG,Insurance Brokers,-15.4,7.2,7.2,-9.9,-15.1,-19.6,-35.2,-46.8,-55.8,-56.7,-48.7,-15.4,215.4,-33.0,1.9,0.0,5000.0,129.9,215.0,229.0,81.14,325.59,-19,4999.978675851087,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,215.0,229.0,81.14,466.0,58.0,0.0,-2.0,0.0,325.59,,,,,,
245,LII,HVAC Equipment,-30.1,13.5,-0.9,-6.0,-9.3,-8.1,-19.2,-31.1,-31.8,-17.2,-25.6,-30.1,101.7,-50.5,1.6,0.0,32.34024387816591,115.2,245.0,263.0,73.67,326.07,-27,32.337631541996075,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,245.0,263.0,73.67,345.0,14.0,0.0,25.0,0.0,326.07,,,,,,
246,AZO,Auto Parts,27.7,39.3,0.6,-11.6,-14.3,-15.2,-24.2,-25.6,-31.1,-26.3,-7.7,27.7,146.3,-48.7,1.3,240.4,231.4320342599447,173.0,172.0,180.0,75.89,326.29,-62,231.43203408105376,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,172.0,180.0,75.89,424.0,58.0,0.0,25.0,0.0,326.29,,,,,,
247,CMG,Restaurants,-35.2,5.9,3.3,-4.7,-11.5,-10.8,-27.9,-50.9,-64.4,-72.0,-75.3,-35.2,293.4,-55.3,1.8,0.0,1838.1468119207907,110.1,256.0,274.0,86.7,326.5,-21,1834.5931585462533,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,,256.0,274.0,86.7,384.0,40.0,0.0,-2.0,0.0,326.5,,,,,,
248,BG,Food Products,-24.3,38.0,-0.7,-9.0,-4.9,8.1,21.3,16.1,-0.8,-16.6,-0.7,-24.3,82.2,-88.8,2.1,0.0,-4.75150377062239,120.9,235.0,253.0,93.95,326.75,97,4995.248496229377,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,235.0,253.0,93.95,135.0,0.0,0.0,25.0,0.0,326.75,,,,,,
249,CVX,Oil & Gas Integrated,-27.1,29.0,9.4,-6.5,-2.8,6.6,10.6,6.9,-4.2,-9.0,-2.8,-27.1,68.2,-65.3,1.9,0.0,-5000.0,118.2,240.0,258.0,97.83,327.23,133,0.0,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,240.0,258.0,97.83,148.0,0.0,0.0,-4.0,0.0,327.23,,,,,,
250,CTRA,Oil & Gas E&P,-54.0,32.0,-13.8,-12.9,-4.9,5.7,10.2,3.8,-8.9,-8.1,-5.7,-54.0,47.1,-103.3,1.6,0.0,-1.2026430824933683e-163,89.7,292.0,312.0,97.55,327.7,39,3.7991349726743e-59,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,292.0,312.0,97.55,173.0,0.0,0.0,0.0,0.0,327.7,24724652557.46,24.725,359.0,other,equity,data_raw
251,F,Auto Manufacturers,-56.2,18.7,-3.4,4.3,-3.3,-3.1,2.4,4.3,-9.3,-25.6,-17.2,-56.2,98.7,-91.2,1.5,0.0,-0.008005065081726447,89.1,294.0,316.0,93.05,329.85,99,6.238446372819005,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,,294.0,316.0,93.05,174.0,0.0,0.0,0.0,0.0,329.85,,,,,,
252,SNA,Tools & Accessories,-18.2,33.5,-1.0,-10.3,-10.3,-6.2,-5.7,-7.4,-12.9,-7.9,1.8,-18.2,29.6,-41.8,1.4,0.0,0.08503187689295941,127.1,223.0,240.0,93.67,329.92,-25,0.07648964357800511,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,223.0,240.0,93.67,286.0,4.0,0.0,25.0,0.0,329.92,,,,,,
253,CRH,Building Materials,48.5,48.9,-7.2,-14.1,-18.0,-20.2,-19.0,-16.1,-7.0,25.7,43.7,48.5,147.4,-45.2,1.2,202.0,2.063246799417939e-06,193.8,149.0,156.0,54.22,330.77,-122,-0.04851485011082788,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,149.0,156.0,54.22,444.0,58.0,0.0,25.0,0.0,330.77,,,,,,
254,CTVA,Agricultural Inputs,-1.0,21.3,-2.9,-9.1,-4.8,4.4,1.5,4.3,-1.2,-12.7,-1.0,-1.0,72.0,-65.1,1.6,0.0,-0.003949367634920299,87.9,298.0,207.0,113.8,331.1,74,4999.996050632365,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,298.0,207.0,113.8,188.0,0.0,0.0,0.0,0.0,331.1,,,,,,
255,APA,Oil & Gas E&P,-62.1,36.9,7.9,-9.0,13.0,33.0,60.5,48.8,19.0,-1.9,18.2,-62.1,62.8,-136.0,3.0,0.0,-5000.0,83.2,310.0,332.0,83.13,331.23,154,0.0,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,310.0,332.0,83.13,44.0,0.0,0.0,-2.0,0.0,331.23,,,,,,
